L_u, W_u, ft_u, cgs_u, cgg_u, cgd_u, cgb_u, cdb_u, css_u, cdd_u, cds_u, id_u, L, W, VGS, VDS, VSB, type, ids, vth, vdsat, gm, gmb, gds, cgg, cgs, cgd, cgb, cdb, cdd, cds, css, va, ro, rds, kcgs, kcgd, kcdb, kcds, kgm, ic, n, T
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.391781e-02, 2.391781e-02, 0.000000e+00, 0.000000e+00, 2.299945e-09, 3.363833e-01, 7.596103e-02, 6.385693e-08, 3.513840e-09, 8.053990e-08, 4.367865e-17, 1.859167e-17, 2.032444e-17, 4.762535e-18, 1.710862e-20, 2.020823e-17, 6.871046e-19, 2.074577e-17, 2.855727e-02, 1.241621e+07, 1.241621e+07, 8.083528e-09, 8.836924e-09, 7.438708e-12, 2.987483e-10, 2.776454e+01, 3.285316e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.460227e-02, 2.460227e-02, 0.000000e+00, 0.000000e+00, 2.399943e-09, 3.363582e-01, 7.596353e-02, 6.661002e-08, 3.664847e-09, 8.120093e-08, 4.367803e-17, 1.862699e-17, 2.029110e-17, 4.759947e-18, 1.688024e-20, 2.017882e-17, 6.615782e-19, 2.075318e-17, 2.955631e-02, 1.231513e+07, 1.231513e+07, 7.761427e-09, 8.454825e-09, 7.033599e-12, 2.756641e-10, 2.775483e+01, 3.428157e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.527115e-02, 2.527115e-02, 0.000000e+00, 0.000000e+00, 2.499942e-09, 3.363336e-01, 7.596602e-02, 6.936156e-08, 3.815756e-09, 8.184521e-08, 4.367768e-17, 1.866034e-17, 2.025993e-17, 4.757408e-18, 1.666484e-20, 2.015134e-17, 6.377559e-19, 2.076099e-17, 3.054546e-02, 1.221819e+07, 1.221819e+07, 7.464310e-09, 8.104160e-09, 6.666093e-12, 2.551083e-10, 2.774527e+01, 3.570998e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.592521e-02, 2.592521e-02, 0.000000e+00, 0.000000e+00, 2.599940e-09, 3.363096e-01, 7.596850e-02, 7.211159e-08, 3.966570e-09, 8.247346e-08, 4.367756e-17, 1.869192e-17, 2.023072e-17, 4.754916e-18, 1.646139e-20, 2.012560e-17, 6.154755e-19, 2.076915e-17, 3.152529e-02, 1.212511e+07, 1.212511e+07, 7.189366e-09, 7.781225e-09, 6.331449e-12, 2.367268e-10, 2.773587e+01, 3.713839e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.656516e-02, 2.656516e-02, 0.000000e+00, 0.000000e+00, 2.699939e-09, 3.362861e-01, 7.597098e-02, 7.486014e-08, 4.117291e-09, 8.308635e-08, 4.367765e-17, 1.872189e-17, 2.020330e-17, 4.752470e-18, 1.626894e-20, 2.010146e-17, 5.945941e-19, 2.077762e-17, 3.249631e-02, 1.203567e+07, 1.203567e+07, 6.934190e-09, 7.482872e-09, 6.025671e-12, 2.202250e-10, 2.772661e+01, 3.856680e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.719167e-02, 2.719167e-02, 0.000000e+00, 0.000000e+00, 2.799937e-09, 3.362631e-01, 7.597346e-02, 7.760722e-08, 4.267923e-09, 8.368454e-08, 4.367795e-17, 1.875039e-17, 2.017750e-17, 4.750068e-18, 1.608666e-20, 2.007876e-17, 5.749859e-19, 2.078635e-17, 3.345899e-02, 1.194964e+07, 1.194964e+07, 6.696717e-09, 7.206411e-09, 5.745366e-12, 2.053567e-10, 2.771749e+01, 3.999521e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.780534e-02, 2.780534e-02, 0.000000e+00, 0.000000e+00, 2.899936e-09, 3.362406e-01, 7.597594e-02, 8.035287e-08, 4.418467e-09, 8.426860e-08, 4.367844e-17, 1.877754e-17, 2.015319e-17, 4.747708e-18, 1.591379e-20, 2.005739e-17, 5.565394e-19, 2.079533e-17, 3.441377e-02, 1.186682e+07, 1.186682e+07, 6.475158e-09, 6.949529e-09, 5.487637e-12, 1.919144e-10, 2.770850e+01, 4.142362e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.840676e-02, 2.840676e-02, 0.000000e+00, 0.000000e+00, 2.999934e-09, 3.362185e-01, 7.597840e-02, 8.309710e-08, 4.568926e-09, 8.483910e-08, 4.367910e-17, 1.880347e-17, 2.013024e-17, 4.745388e-18, 1.574965e-20, 2.003723e-17, 5.391557e-19, 2.080453e-17, 3.536105e-02, 1.178702e+07, 1.178702e+07, 6.267959e-09, 6.710228e-09, 5.249999e-12, 1.797225e-10, 2.769964e+01, 4.285203e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.899644e-02, 2.899644e-02, 0.000000e+00, 0.000000e+00, 3.099933e-09, 3.361969e-01, 7.598087e-02, 8.583994e-08, 4.719302e-09, 8.539658e-08, 4.367992e-17, 1.882826e-17, 2.010855e-17, 4.743108e-18, 1.559362e-20, 2.001819e-17, 5.227463e-19, 2.081391e-17, 3.630122e-02, 1.171007e+07, 1.171007e+07, 6.073764e-09, 6.486768e-09, 5.030309e-12, 1.686315e-10, 2.769090e+01, 4.428045e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.957489e-02, 2.957489e-02, 0.000000e+00, 0.000000e+00, 3.199932e-09, 3.361756e-01, 7.598333e-02, 8.858142e-08, 4.869597e-09, 8.594152e-08, 4.368088e-17, 1.885201e-17, 2.008800e-17, 4.740865e-18, 1.544514e-20, 2.000017e-17, 5.072325e-19, 2.082346e-17, 3.723462e-02, 1.163582e+07, 1.163582e+07, 5.891381e-09, 6.277635e-09, 4.826708e-12, 1.585135e-10, 2.768228e+01, 4.570886e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.014257e-02, 3.014257e-02, 0.000000e+00, 0.000000e+00, 3.299930e-09, 3.361548e-01, 7.598579e-02, 9.132154e-08, 5.019813e-09, 8.647441e-08, 4.368199e-17, 1.887481e-17, 2.006852e-17, 4.738659e-18, 1.530369e-20, 1.998310e-17, 4.925434e-19, 2.083316e-17, 3.816158e-02, 1.156411e+07, 1.156411e+07, 5.719760e-09, 6.081499e-09, 4.637579e-12, 1.492587e-10, 2.767378e+01, 4.713727e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.069991e-02, 3.069991e-02, 0.000000e+00, 0.000000e+00, 3.399929e-09, 3.361343e-01, 7.598825e-02, 9.406034e-08, 5.169951e-09, 8.699570e-08, 4.368323e-17, 1.889672e-17, 2.005003e-17, 4.736489e-18, 1.516881e-20, 1.996690e-17, 4.786155e-19, 2.084300e-17, 3.908239e-02, 1.149482e+07, 1.149482e+07, 5.557975e-09, 5.897190e-09, 4.461508e-12, 1.407722e-10, 2.766539e+01, 4.856568e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.124733e-02, 3.124733e-02, 0.000000e+00, 0.000000e+00, 3.499928e-09, 3.361142e-01, 7.599070e-02, 9.679784e-08, 5.320014e-09, 8.750579e-08, 4.368459e-17, 1.891781e-17, 2.003244e-17, 4.734352e-18, 1.504008e-20, 1.995151e-17, 4.653916e-19, 2.085296e-17, 3.999735e-02, 1.142781e+07, 1.142781e+07, 5.405199e-09, 5.723672e-09, 4.297254e-12, 1.329718e-10, 2.765710e+01, 4.999410e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.178520e-02, 3.178520e-02, 0.000000e+00, 0.000000e+00, 3.599926e-09, 3.360945e-01, 7.599315e-02, 9.953404e-08, 5.470002e-09, 8.800511e-08, 4.368607e-17, 1.893813e-17, 2.001569e-17, 4.732248e-18, 1.491710e-20, 1.993687e-17, 4.528198e-19, 2.086302e-17, 4.090671e-02, 1.136298e+07, 1.136298e+07, 5.260700e-09, 5.560028e-09, 4.143724e-12, 1.257858e-10, 2.764891e+01, 5.142251e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.231389e-02, 3.231389e-02, 0.000000e+00, 0.000000e+00, 3.699925e-09, 3.360750e-01, 7.599560e-02, 1.022690e-07, 5.619917e-09, 8.849404e-08, 4.368766e-17, 1.895775e-17, 1.999973e-17, 4.730176e-18, 1.479952e-20, 1.992293e-17, 4.408532e-19, 2.087318e-17, 4.181073e-02, 1.130020e+07, 1.130020e+07, 5.123820e-09, 5.405442e-09, 3.999953e-12, 1.191519e-10, 2.764082e+01, 5.285093e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.283374e-02, 3.283374e-02, 0.000000e+00, 0.000000e+00, 3.799924e-09, 3.360560e-01, 7.599804e-02, 1.050026e-07, 5.769761e-09, 8.897293e-08, 4.368934e-17, 1.897671e-17, 1.998450e-17, 4.728134e-18, 1.468702e-20, 1.990964e-17, 4.294494e-19, 2.088342e-17, 4.270962e-02, 1.123937e+07, 1.123937e+07, 4.993970e-09, 5.259185e-09, 3.865083e-12, 1.130153e-10, 2.763283e+01, 5.427934e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.334505e-02, 3.334505e-02, 0.000000e+00, 0.000000e+00, 3.899923e-09, 3.360372e-01, 7.600048e-02, 1.077351e-07, 5.919534e-09, 8.944213e-08, 4.369112e-17, 1.899505e-17, 1.996995e-17, 4.726123e-18, 1.457928e-20, 1.989695e-17, 4.185696e-19, 2.089373e-17, 4.360361e-02, 1.118041e+07, 1.118041e+07, 4.870622e-09, 5.120602e-09, 3.738352e-12, 1.073277e-10, 2.762493e+01, 5.570776e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.384815e-02, 3.384815e-02, 0.000000e+00, 0.000000e+00, 3.999921e-09, 3.360187e-01, 7.600292e-02, 1.104663e-07, 6.069238e-09, 8.990199e-08, 4.369299e-17, 1.901282e-17, 1.995604e-17, 4.724140e-18, 1.447604e-20, 1.988483e-17, 4.081785e-19, 2.090411e-17, 4.449290e-02, 1.112322e+07, 1.112322e+07, 4.753297e-09, 4.989107e-09, 3.619081e-12, 1.020466e-10, 2.761711e+01, 5.713617e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.434331e-02, 3.434331e-02, 0.000000e+00, 0.000000e+00, 4.099920e-09, 3.360005e-01, 7.600536e-02, 1.131963e-07, 6.218875e-09, 9.035281e-08, 4.369495e-17, 1.903004e-17, 1.994272e-17, 4.722185e-18, 1.437703e-20, 1.987324e-17, 3.982439e-19, 2.091455e-17, 4.537767e-02, 1.106772e+07, 1.106772e+07, 4.641565e-09, 4.864172e-09, 3.506660e-12, 9.713456e-11, 2.760939e+01, 5.856459e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.483081e-02, 3.483081e-02, 0.000000e+00, 0.000000e+00, 4.199919e-09, 3.359826e-01, 7.600780e-02, 1.159251e-07, 6.368444e-09, 9.079490e-08, 4.369698e-17, 1.904677e-17, 1.992996e-17, 4.720258e-18, 1.428201e-20, 1.986214e-17, 3.887364e-19, 2.092503e-17, 4.625810e-02, 1.101383e+07, 1.101383e+07, 4.535033e-09, 4.745319e-09, 3.400544e-12, 9.255808e-11, 2.760175e+01, 5.999300e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.531089e-02, 3.531089e-02, 0.000000e+00, 0.000000e+00, 4.299918e-09, 3.359650e-01, 7.601023e-02, 1.186527e-07, 6.517948e-09, 9.122855e-08, 4.369909e-17, 1.906302e-17, 1.991772e-17, 4.718356e-18, 1.419077e-20, 1.985151e-17, 3.796290e-19, 2.093557e-17, 4.713436e-02, 1.096148e+07, 1.096148e+07, 4.433346e-09, 4.632115e-09, 3.300242e-12, 8.828749e-11, 2.759418e+01, 6.142142e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.578381e-02, 3.578381e-02, 0.000000e+00, 0.000000e+00, 4.399917e-09, 3.359476e-01, 7.601266e-02, 1.213792e-07, 6.667386e-09, 9.165404e-08, 4.370128e-17, 1.907883e-17, 1.990597e-17, 4.716481e-18, 1.410310e-20, 1.984132e-17, 3.708967e-19, 2.094614e-17, 4.800661e-02, 1.091059e+07, 1.091059e+07, 4.336180e-09, 4.524169e-09, 3.205311e-12, 8.429631e-11, 2.758670e+01, 6.284983e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.624979e-02, 3.624979e-02, 0.000000e+00, 0.000000e+00, 4.499915e-09, 3.359305e-01, 7.601509e-02, 1.241045e-07, 6.816761e-09, 9.207164e-08, 4.370353e-17, 1.909422e-17, 1.989468e-17, 4.714630e-18, 1.401881e-20, 1.983154e-17, 3.625169e-19, 2.095674e-17, 4.887499e-02, 1.086111e+07, 1.086111e+07, 4.243239e-09, 4.421123e-09, 3.115350e-12, 8.056082e-11, 2.757930e+01, 6.427825e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.670905e-02, 3.670905e-02, 0.000000e+00, 0.000000e+00, 4.599914e-09, 3.359137e-01, 7.601752e-02, 1.268287e-07, 6.966072e-09, 9.248159e-08, 4.370584e-17, 1.910921e-17, 1.988382e-17, 4.712803e-18, 1.393773e-20, 1.982214e-17, 3.544684e-19, 2.096738e-17, 4.973963e-02, 1.081296e+07, 1.081296e+07, 4.154254e-09, 4.322651e-09, 3.029998e-12, 7.705978e-11, 2.757196e+01, 6.570666e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.716181e-02, 3.716181e-02, 0.000000e+00, 0.000000e+00, 4.699913e-09, 3.358970e-01, 7.601995e-02, 1.295517e-07, 7.115321e-09, 9.288414e-08, 4.370821e-17, 1.912384e-17, 1.987338e-17, 4.710999e-18, 1.385969e-20, 1.981310e-17, 3.467319e-19, 2.097804e-17, 5.060067e-02, 1.076610e+07, 1.076610e+07, 4.068976e-09, 4.228457e-09, 2.948924e-12, 7.377411e-11, 2.756470e+01, 6.713508e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.760826e-02, 3.760826e-02, 0.000000e+00, 0.000000e+00, 4.799912e-09, 3.358806e-01, 7.602238e-02, 1.322736e-07, 7.264508e-09, 9.327954e-08, 4.371065e-17, 1.913811e-17, 1.986332e-17, 4.709218e-18, 1.378453e-20, 1.980441e-17, 3.392894e-19, 2.098872e-17, 5.145823e-02, 1.072046e+07, 1.072046e+07, 3.987179e-09, 4.138268e-09, 2.871830e-12, 7.068659e-11, 2.755751e+01, 6.856350e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.804858e-02, 3.804858e-02, 0.000000e+00, 0.000000e+00, 4.899911e-09, 3.358645e-01, 7.602480e-02, 1.349945e-07, 7.413634e-09, 9.366801e-08, 4.371313e-17, 1.915205e-17, 1.985363e-17, 4.707459e-18, 1.371212e-20, 1.979605e-17, 3.321244e-19, 2.099942e-17, 5.231242e-02, 1.067600e+07, 1.067600e+07, 3.908652e-09, 4.051834e-09, 2.798442e-12, 6.778173e-11, 2.755039e+01, 6.999192e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.848297e-02, 3.848297e-02, 0.000000e+00, 0.000000e+00, 4.999910e-09, 3.358485e-01, 7.602722e-02, 1.377142e-07, 7.562700e-09, 9.404976e-08, 4.371567e-17, 1.916567e-17, 1.984428e-17, 4.705722e-18, 1.364232e-20, 1.978799e-17, 3.252215e-19, 2.101013e-17, 5.316335e-02, 1.063267e+07, 1.063267e+07, 3.833204e-09, 3.968927e-09, 2.728512e-12, 6.504547e-11, 2.754334e+01, 7.142033e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.308548e-02, 1.308548e-02, 0.000000e+00, 0.000000e+00, 9.999703e-10, 3.367811e-01, 7.592790e-02, 2.790928e-08, 1.539894e-09, 6.996556e-08, 4.372615e-17, 1.778974e-17, 2.113464e-17, 4.801765e-18, 2.208526e-20, 2.092608e-17, 1.319414e-18, 2.072829e-17, 1.429275e-02, 1.429275e+07, 1.429275e+07, 1.779027e-08, 2.113527e-08, 2.208591e-11, 1.319453e-09, 2.791011e+01, 1.428390e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.176215e-02, 2.176215e-02, 0.000000e+00, 0.000000e+00, 1.999950e-09, 3.364625e-01, 7.595351e-02, 5.558808e-08, 3.060197e-09, 7.844825e-08, 4.368227e-17, 1.847171e-17, 2.043994e-17, 4.770618e-18, 1.788410e-20, 2.031025e-17, 7.759028e-19, 2.072645e-17, 2.549451e-02, 1.274726e+07, 1.274726e+07, 9.236085e-09, 1.022022e-08, 8.942273e-12, 3.879611e-10, 2.779473e+01, 2.856793e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.840676e-02, 2.840676e-02, 0.000000e+00, 0.000000e+00, 2.999934e-09, 3.362185e-01, 7.597840e-02, 8.309710e-08, 4.568926e-09, 8.483910e-08, 4.367910e-17, 1.880347e-17, 2.013024e-17, 4.745388e-18, 1.574965e-20, 2.003723e-17, 5.391557e-19, 2.080453e-17, 3.536105e-02, 1.178702e+07, 1.178702e+07, 6.267959e-09, 6.710228e-09, 5.249999e-12, 1.797225e-10, 2.769964e+01, 4.285203e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.384815e-02, 3.384815e-02, 0.000000e+00, 0.000000e+00, 3.999921e-09, 3.360187e-01, 7.600292e-02, 1.104663e-07, 6.069238e-09, 8.990199e-08, 4.369299e-17, 1.901282e-17, 1.995604e-17, 4.724140e-18, 1.447604e-20, 1.988483e-17, 4.081785e-19, 2.090411e-17, 4.449290e-02, 1.112322e+07, 1.112322e+07, 4.753297e-09, 4.989107e-09, 3.619081e-12, 1.020466e-10, 2.761711e+01, 5.713617e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.848297e-02, 3.848297e-02, 0.000000e+00, 0.000000e+00, 4.999910e-09, 3.358485e-01, 7.602722e-02, 1.377142e-07, 7.562700e-09, 9.404976e-08, 4.371567e-17, 1.916567e-17, 1.984428e-17, 4.705722e-18, 1.364232e-20, 1.978799e-17, 3.252215e-19, 2.101013e-17, 5.316335e-02, 1.063267e+07, 1.063267e+07, 3.833204e-09, 3.968927e-09, 2.728512e-12, 6.504547e-11, 2.754334e+01, 7.142033e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 4.253457e-02, 4.253457e-02, 0.000000e+00, 0.000000e+00, 5.999900e-09, 3.356998e-01, 7.605139e-02, 1.648539e-07, 9.050178e-09, 9.754060e-08, 4.374345e-17, 1.928777e-17, 1.976626e-17, 4.689418e-18, 1.306373e-20, 1.972114e-17, 2.679040e-19, 2.111750e-17, 6.151284e-02, 1.025214e+07, 1.025214e+07, 3.214683e-09, 3.294432e-09, 2.177325e-12, 4.465141e-11, 2.747610e+01, 8.570451e-04, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 4.614224e-02, 4.614224e-02, 0.000000e+00, 0.000000e+00, 6.999891e-09, 3.355673e-01, 7.607547e-02, 1.918949e-07, 1.053218e-08, 1.005502e-07, 4.377441e-17, 1.939117e-17, 1.970849e-17, 4.674754e-18, 1.264633e-20, 1.967229e-17, 2.258279e-19, 2.122423e-17, 6.961698e-02, 9.945283e+06, 9.945283e+06, 2.770210e-09, 2.815543e-09, 1.806647e-12, 3.226163e-11, 2.741398e+01, 9.998871e-04, 1.370000e+00, 2.700000e+01
